policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
104000,FL,VOLUSIA COUNTY,0,316846.41,0,0,316846.41,371882.63,0,0,0,0,29.13847,-80.99427,Residential,Wood,1
286262,FL,VOLUSIA COUNTY,0,68325.13,0,0,68325.13,96763.55,0,0,0,0,29.1133,-80.9877,Residential,Wood,3
427471,FL,VOLUSIA COUNTY,0,1626138.13,0,0,1626138.13,1400300.07,0,0,0,0,29.127355,-81.022138,Residential,Masonry,3
805669,FL,VOLUSIA COUNTY,0,245970.47,0,0,245970.47,358337.66,0,0,0,0,29.117735,-81.060661,Residential,Wood,4
336754,FL,VOLUSIA COUNTY,0,91100.18,0,0,91100.18,133020.83,0,0,0,0,29.117735,-81.060661,Residential,Wood,4
294775,FL,VOLUSIA COUNTY,0,45550.09,0,0,45550.09,48324.09,0,0,0,0,29.117735,-81.060661,Residential,Wood,4
147577,FL,VOLUSIA COUNTY,0,63405.72,0,0,63405.72,64807.75,0,0,0,0,29.1133,-80.9877,Residential,Wood,3
634635,FL,VOLUSIA COUNTY,0,115724.55,0,0,115724.55,177804.3,0,0,0,0,29.1133,-80.9877,Residential,Wood,3
102309,FL,VOLUSIA COUNTY,0,33342.66,0,0,33342.66,24246.79,0,0,0,0,29.12692,-80.99234,Residential,Wood,1
497178,FL,VOLUSIA COUNTY,0,27967.75,0,0,27967.75,26862.47,0,0,0,0,29.148295,-81.005085,Residential,Wood,3
668990,FL,VOLUSIA COUNTY,0,1222655.46,0,0,1222655.46,1712781.35,0,0,0,0,29.13715,-80.99432,Residential,Masonry,1
405721,FL,VOLUSIA COUNTY,0,126355.94,0,0,126355.94,151334.49,0,0,0,0,29.13715,-80.99432,Residential,Wood,1
703941,FL,VOLUSIA COUNTY,0,992080.91,0,0,992080.91,970017.03,0,0,0,0,29.13715,-80.99432,Residential,Masonry,1
363432,FL,VOLUSIA COUNTY,0,5057790.65,0,0,5057790.65,8343837.23,0,0,0,0,29.13715,-80.99432,Commercial,Reinforced Masonry,1
648084,FL,VOLUSIA COUNTY,0,63770.12,0,0,63770.12,64280.28,0,0,0,0,29.0941,-80.99107,Residential,Wood,1
129193,FL,VOLUSIA COUNTY,0,323678.92,0,0,323678.92,358385.4,0,0,0,0,29.13715,-80.99432,Residential,Wood,1
295424,FL,VOLUSIA COUNTY,0,1203433.32,0,0,1203433.32,1037860.15,0,0,0,0,29.12478,-80.98963,Residential,Masonry,1
981050,FL,VOLUSIA COUNTY,0,681167.12,0,0,681167.12,732051.67,0,0,0,0,29.108749,-80.973312,Residential,Masonry,1
438080,FL,VOLUSIA COUNTY,0,1099701,0,0,1099701,915171.17,0,0,0,0,29.14217,-80.99141,Residential,Masonry,1
753289,FL,VOLUSIA COUNTY,0,1139400,0,0,1139400,1511733.13,0,56970,0,0,29.10493,-81.00497,Residential,Masonry,1
985232,FL,VOLUSIA COUNTY,0,1139706,0,0,1139706,1622795.46,0,56985.3,0,0,29.10493,-81.00497,Residential,Masonry,1
477875,FL,VOLUSIA COUNTY,0,1008126,0,0,1008126,939412.13,0,50406.3,0,0,29.10493,-81.00497,Residential,Masonry,1
743546,FL,VOLUSIA COUNTY,0,434736,0,0,434736,351266.69,0,21736.8,0,0,29.10493,-81.00497,Residential,Masonry,1
977031,FL,VOLUSIA COUNTY,0,3258225,0,0,3258225,2815106.4,0,0,0,0,29.11072,-81.01626,Commercial,Reinforced Masonry,1
813266,FL,VOLUSIA COUNTY,0,1503873,0,0,1503873,2039290.89,0,0,0,0,29.11072,-81.01626,Residential,Masonry,1
973836,FL,VOLUSIA COUNTY,0,1694970,0,0,1694970,1650439.75,0,84748.5,0,0,29.11072,-81.01626,Residential,Masonry,1
481626,FL,VOLUSIA COUNTY,0,857952,0,0,857952,1341442.27,0,42897.6,0,0,29.11072,-81.01626,Residential,Masonry,1
726330,FL,VOLUSIA COUNTY,0,70200,0,0,70200,83006.59,0,3510,0,0,29.11072,-81.01626,Residential,Wood,1
727142,FL,VOLUSIA COUNTY,0,2175012,0,0,2175012,2802120.16,0,108750.6,0,0,29.11619,-81.01758,Commercial,Reinforced Masonry,1
941902,FL,VOLUSIA COUNTY,0,2405556,0,0,2405556,2255603.26,0,120277.8,0,0,29.11619,-81.01758,Commercial,Reinforced Masonry,1
446324,FL,VOLUSIA COUNTY,0,968238,0,0,968238,1410560.1,0,48411.9,0,0,29.11619,-81.01758,Residential,Masonry,1
267389,FL,VOLUSIA COUNTY,0,208665,0,0,208665,306737.55,0,0,0,0,29.11619,-81.01758,Residential,Wood,1
192371,FL,VOLUSIA COUNTY,0,2292288.77,0,0,2292288.77,3518903.95,0,0,0,0,29.12504,-81.00419,Commercial,Reinforced Masonry,1
237725,FL,VOLUSIA COUNTY,0,796819.98,0,0,796819.98,716526.02,0,0,0,0,29.101536,-80.939552,Residential,Masonry,1
631659,FL,VOLUSIA COUNTY,503919,503919,503919,503919,503919,492062.79,0,0,0,0,29.101536,-80.939552,Residential,Masonry,1
174025,FL,VOLUSIA COUNTY,1211724,1211724,1211724,1211724,1211724,1452635.33,0,60586.2,0,0,29.141516,-80.994423,Residential,Masonry,1
236305,FL,VOLUSIA COUNTY,0,0,112500,0,112500,134601.75,0,0,0,0,29.128202,-80.956024,Residential,Wood,1
262115,FL,VOLUSIA COUNTY,0,0,25200,0,25200,22150.2,0,0,0,0,29.1133,-80.9877,Residential,Wood,4
659430,FL,VOLUSIA COUNTY,0,160034.83,0,0,160034.83,250962.63,0,0,0,0,29.08445,-80.93118,Residential,Wood,1
401543,FL,VOLUSIA COUNTY,0,151202.62,0,0,151202.62,252096.19,0,0,0,0,29.08066,-80.929077,Residential,Wood,1
524030,FL,VOLUSIA COUNTY,0,151202.62,0,0,151202.62,226803.92,0,0,0,0,29.08066,-80.929077,Residential,Wood,1
847943,FL,VOLUSIA COUNTY,0,22684.32,0,0,22684.32,35996.95,0,0,0,0,29.08066,-80.929077,Residential,Wood,1
529482,FL,VOLUSIA COUNTY,0,51263.89,0,0,51263.89,41052.13,0,0,0,0,29.08066,-80.929077,Residential,Wood,1
244678,FL,VOLUSIA COUNTY,0,22684.32,0,0,22684.32,31900.62,0,0,0,0,29.08066,-80.929077,Residential,Wood,1
218459,FL,VOLUSIA COUNTY,0,3137445.88,0,0,3137445.88,4801145.58,0,0,0,0,29.08066,-80.929077,Commercial,Reinforced Masonry,1
718950,FL,VOLUSIA COUNTY,0,181656.9,0,181656.9,181656.9,168613.93,0,0,0,0,29.10199,-81.02819,Residential,Wood,1
226106,FL,VOLUSIA COUNTY,0,221621.4,0,221621.4,221621.4,194632.35,0,0,0,0,29.10199,-81.02819,Residential,Wood,1
472550,FL,VOLUSIA COUNTY,0,324801.9,0,324801.9,324801.9,412410.72,0,0,0,0,29.10199,-81.02819,Residential,Wood,1
964092,FL,VOLUSIA COUNTY,276127.2,276127.2,0,0,276127.2,393461.93,0,0,0,0,29.137463,-81.076988,Residential,Wood,1
801111,FL,VOLUSIA COUNTY,0,9747.72,0,0,9747.72,12001.39,0,0,0,0,29.08593,-81.03367,Residential,Wood,1
229493,FL,VOLUSIA COUNTY,0,343629.86,0,0,343629.86,448148.32,0,0,0,0,29.072428,-81.022537,Residential,Wood,1
180769,FL,VOLUSIA COUNTY,0,74629.26,0,0,74629.26,70486.52,0,0,0,0,29.06843,-81.040634,Residential,Wood,1
987899,FL,VOLUSIA COUNTY,0,87237.53,0,0,87237.53,92897.5,0,0,0,0,29.06843,-81.040634,Residential,Wood,1
482040,FL,VOLUSIA COUNTY,0,3331773,0,0,3331773,3479503.82,0,0,0,0,29.06576,-81.04101,Commercial,Reinforced Masonry,1
428124,FL,VOLUSIA COUNTY,0,3100401,0,0,3100401,5186102.76,0,0,0,0,29.06576,-81.04101,Commercial,Reinforced Masonry,1
431367,FL,VOLUSIA COUNTY,0,252459,0,0,252459,377500.93,0,0,0,0,29.06576,-81.04101,Residential,Wood,1
894930,FL,VOLUSIA COUNTY,0,2009745,0,0,2009745,1911299.65,0,0,0,0,29.08342,-81.02735,Commercial,Reinforced Masonry,1
355198,FL,VOLUSIA COUNTY,0,887285.07,0,0,887285.07,1459220.15,0,0,0,0,29.079609,-81.053123,Residential,Masonry,1
840466,FL,VOLUSIA COUNTY,0,0,109188,0,109188,151398.55,0,0,0,0,29.13162,-81.09042,Residential,Wood,1
330891,FL,VOLUSIA COUNTY,0,0,38138.4,0,38138.4,49692.43,0,0,0,0,29.13162,-81.09042,Residential,Wood,1
723299,FL,VOLUSIA COUNTY,0,0,517500,0,517500,751954.41,0,0,0,0,29.13162,-81.09042,Residential,Masonry,1
835927,FL,VOLUSIA COUNTY,0,0,153900,0,153900,182873.21,0,0,0,0,29.08298,-81.06636,Residential,Wood,1
321261,FL,VOLUSIA COUNTY,0,0,18000,0,18000,16215.93,0,0,0,0,29.14994,-80.972155,Residential,Wood,3
381393,FL,VOLUSIA COUNTY,0,2298825,0,2298825,2298825,2518703.01,0,0,0,0,29.13185,-81.00894,Commercial,Reinforced Masonry,1
757608,FL,VOLUSIA COUNTY,0,1080216,0,1080216,1080216,848842.37,0,54010.8,0,0,29.13185,-81.00894,Residential,Masonry,1
717132,FL,VOLUSIA COUNTY,2108159.1,2108159.1,2108159.1,2108159.1,2108159.1,3401809.85,0,0,0,0,29.14724,-81.03411,Commercial,Reinforced Masonry,1
253783,FL,VOLUSIA COUNTY,0,614101.92,0,0,614101.92,1016578.18,0,0,0,0,29.12954,-81.00679,Residential,Masonry,1
401871,FL,VOLUSIA COUNTY,0,3712627.83,0,0,3712627.83,5004741.11,0,0,0,0,29.12918,-81.00475,Commercial,Reinforced Masonry,1
677358,FL,VOLUSIA COUNTY,334536.3,334536.3,0,0,334536.3,265473.62,0,0,0,0,29.126038,-81.01918,Residential,Wood,1
280225,FL,VOLUSIA COUNTY,310968.9,310968.9,0,0,310968.9,395290.6,0,0,0,0,29.14281,-80.99431,Residential,Wood,1
486101,FL,VOLUSIA COUNTY,0,214814.21,0,0,214814.21,283301.28,0,0,0,0,29.13677,-81.02819,Residential,Wood,3
562345,FL,VOLUSIA COUNTY,0,685619.92,0,0,685619.92,952984.27,0,0,0,0,29.13677,-81.02819,Residential,Masonry,3
758963,FL,VOLUSIA COUNTY,0,243601.87,0,0,243601.87,330300.75,0,0,0,0,29.13677,-81.02819,Residential,Wood,3
765772,FL,VOLUSIA COUNTY,0,161156.21,0,0,161156.21,264062.19,0,0,0,0,29.13774,-81.0109,Residential,Wood,3
843269,FL,VOLUSIA COUNTY,0,192676.87,0,0,192676.87,272811.95,0,0,0,0,29.13677,-81.02819,Residential,Wood,3
801750,FL,VOLUSIA COUNTY,0,83812.16,0,0,83812.16,70152.29,0,0,0,0,29.13677,-81.02819,Residential,Wood,3
355055,FL,VOLUSIA COUNTY,0,846931,0,0,846931,1044977.35,0,0,0,0,29.13677,-81.02819,Residential,Masonry,3
502723,FL,VOLUSIA COUNTY,0,8563.42,0,0,8563.42,7795.52,0,0,0,0,29.1383,-81.0226,Residential,Wood,3
612809,FL,VOLUSIA COUNTY,0,318577.31,0,0,318577.31,553308.26,0,0,0,0,29.1383,-81.0226,Residential,Wood,3
665201,FL,VOLUSIA COUNTY,0,8563.42,0,0,8563.42,8407.13,0,0,0,0,29.13936,-81.042445,Residential,Wood,4
270701,FL,VOLUSIA COUNTY,0,119049.71,0,0,119049.71,115286.31,0,0,0,0,29.140405,-80.99823,Residential,Wood,3
348236,FL,VOLUSIA COUNTY,0,27330.05,0,0,27330.05,24353.04,0,0,0,0,29.140405,-80.99823,Residential,Wood,3
271325,FL,VOLUSIA COUNTY,0,8563.42,0,0,8563.42,9726.95,0,0,0,0,29.140405,-80.99823,Residential,Wood,3
547416,FL,VOLUSIA COUNTY,0,2910641.5,0,0,2910641.5,2079362.29,0,0,0,0,29.12438,-81.02336,Commercial,Reinforced Masonry,1
449499,FL,VOLUSIA COUNTY,0,66229.83,0,0,66229.83,64477.32,0,0,0,0,29.1383,-81.0226,Residential,Wood,3
671590,FL,VOLUSIA COUNTY,0,8563.42,0,0,8563.42,10330.91,0,0,0,0,29.1383,-81.0226,Residential,Wood,3
809095,FL,VOLUSIA COUNTY,0,8563.42,0,0,8563.42,8028.05,0,0,0,0,29.1383,-81.0226,Residential,Wood,3
235193,FL,VOLUSIA COUNTY,0,8563.42,0,0,8563.42,12624.6,0,0,0,0,29.1383,-81.0226,Residential,Wood,3
551388,FL,VOLUSIA COUNTY,0,16944.63,0,0,16944.63,30151.96,0,0,0,0,29.118391,-81.038239,Residential,Wood,4
625939,FL,VOLUSIA COUNTY,0,49922.9,0,0,49922.9,59267.36,0,0,0,0,29.14704,-81.03822,Residential,Wood,3
262696,FL,VOLUSIA COUNTY,0,1474060.13,0,0,1474060.13,1333139.98,0,0,0,0,29.13196,-81.03355,Residential,Masonry,1
913263,FL,VOLUSIA COUNTY,0,3894336,0,0,3894336,4232364.36,0,194716.8,0,0,29.14951,-81.02655,Commercial,Reinforced Masonry,1
744845,FL,VOLUSIA COUNTY,0,2077218,0,0,2077218,1941683.68,0,103860.9,0,0,29.14951,-81.02655,Commercial,Reinforced Masonry,1
870758,FL,VOLUSIA COUNTY,0,2261673,0,0,2261673,2795427.83,0,0,0,0,29.14951,-81.02655,Commercial,Reinforced Masonry,1
917183,FL,VOLUSIA COUNTY,0,2404728,0,0,2404728,3133408.68,0,120236.4,0,0,29.14951,-81.02655,Commercial,Reinforced Masonry,1
997495,FL,VOLUSIA COUNTY,0,1048194,0,0,1048194,1397032.96,0,52409.7,0,0,29.11962,-81.0384,Residential,Masonry,1
818025,FL,VOLUSIA COUNTY,0,1188747,0,0,1188747,1381868.46,0,0,0,0,29.11962,-81.0384,Residential,Masonry,1
294879,FL,VOLUSIA COUNTY,0,1048194,0,0,1048194,950422.66,0,52409.7,0,0,29.11962,-81.0384,Residential,Masonry,1
362081,FL,VOLUSIA COUNTY,0,1316709,0,0,1316709,2066350.93,0,0,0,0,29.11962,-81.0384,Residential,Masonry,1
792782,FL,VOLUSIA COUNTY,0,15210,0,0,15210,13868.48,0,760.5,0,0,29.11962,-81.0384,Residential,Wood,1
526576,FL,VOLUSIA COUNTY,0,1989000,0,0,1989000,1378098.54,0,99450,0,0,29.11962,-81.0384,Commercial,Reinforced Masonry,1
344855,FL,VOLUSIA COUNTY,0,1670193,0,0,1670193,2216539.85,0,0,0,0,29.13078,-81.01657,Residential,Masonry,1
682006,FL,VOLUSIA COUNTY,0,1640664,0,0,1640664,1617176.25,0,82033.2,0,0,29.13078,-81.01657,Residential,Masonry,1
962496,FL,VOLUSIA COUNTY,0,1607130,0,0,1607130,2264510.46,0,80356.5,0,0,29.13078,-81.01657,Residential,Masonry,1
808666,FL,VOLUSIA COUNTY,0,1430163,0,0,1430163,2372649,0,0,0,0,29.13078,-81.01657,Residential,Masonry,1
838500,FL,VOLUSIA COUNTY,0,3036375,0,0,3036375,3822978.31,0,0,0,0,29.13078,-81.01657,Commercial,Reinforced Masonry,1
